tableName	tei_paragraph_id	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index	1h4	1h6	2h6	3h6	he8
he8	-1	1	1	Good	JJ	L+H*	g U d	1	H-L%	4	0	0	0	0	0
he8	-1	1	1	morrow	NN	L+H*	m A	1	H-L%	4	0	0	0	0	0
he8	-1	1	1	morrow	NN	L+H*	r @U	0	H-L%	4	0	0	0	0	0
he8	-1	1	1	","	","	null	null	null	H-L%	4	0	0	0	0	0
he8	-1	1	2	and	CC	null	{ n d	1	L-L%	5	0	0	0	0	0
he8	-1	1	2	well	RB	null	w E l	1	L-L%	5	0	0	0	0	0
he8	-1	1	2	met	VBN	!H*	m E t	1	L-L%	5	0	0	0	0	0
he8	-1	1	2	.	.	null	null	null	L-L%	5	0.41148024	0.414384514	0.416475863	0.416379475	0.388478625
he8	-1	2	1	How	WRB	null	h aU	1	L-L%	6	0.389013168	0.392959079	0.394714807	0.395504941	0.361721756
he8	-1	2	1	have	VBP	null	h { v	1	L-L%	6	0.347116206	0.35568875	0.356056974	0.357497886	0.316590552
he8	-1	2	1	ye	PRP	null	j i	1	L-L%	6	0.340974215	0.350748451	0.351128512	0.353679742	0.305470445
he8	-1	2	1	done	VBN	H*	d V n	1	L-L%	6	0.319411044	0.336829002	0.334246021	0.33631018	0.279831736
he8	-1	2	1	Since	IN	null	s I n s	1	L-L%	6	0.296917987	0.31369239	0.311222816	0.311916948	0.26077237
he8	-1	2	1	last	JJ	H*	l { s t	1	L-L%	6	0.314996845	0.327217556	0.327254519	0.326950403	0.28421753
he8	-1	2	1	we	PRP	null	w i	1	L-L%	6	0.352692665	0.35904995	0.36203547	0.361207675	0.326916344
he8	-1	2	1	saw	VBD	H*	s O	1	L-L%	6	0.392975697	0.394913376	0.400447905	0.398798853	0.372340207
he8	-1	2	1	in	IN	null	I n	1	L-L%	6	0.423158133	0.422567133	0.429380876	0.426482866	0.406771256
he8	-1	2	1	France	NNP	H*	f r { n s	1	L-L%	6	0.441649319	0.436130217	0.445773314	0.442729571	0.43074385
he8	-1	2	1	?	.	null	null	null	L-L%	6	0.468058128	0.460426248	0.470354838	0.466466486	0.461577053
he8	-1	1	1	I	PRP	null	AI	1	H-L%	4	0.502058502	0.490661917	0.500258424	0.49515603	0.501572549
he8	-1	1	1	thank	VBP	null	T { N k	1	H-L%	4	0.519354064	0.502112911	0.513558675	0.508612551	0.525018418
he8	-1	1	1	your	PRP$	null	j O r	1	H-L%	4	0.53842113	0.516882187	0.529633858	0.526137525	0.541570959
he8	-1	1	1	grace	NN	L+H*	g r EI s	1	H-L%	4	0.541018038	0.519553873	0.531941843	0.529738425	0.541188502
he8	-1	1	1	","	","	null	null	null	H-L%	4	0.551484652	0.529016232	0.540359039	0.538968465	0.549771154
he8	-1	1	2	Healthful	JJ	L+H*	h E l	1	H-L%	4	0.558657462	0.536993755	0.547699353	0.547507351	0.553931878
he8	-1	1	2	Healthful	JJ	L+H*	T f @ l	0	H-L%	4	0.572047005	0.54945184	0.558978936	0.559198844	0.565863024
he8	-1	1	2	;	:	null	null	null	H-L%	4	0.593941485	0.575893198	0.582681077	0.582599812	0.584066126
he8	-1	1	3	and	CC	null	{ n d	1	L-L%	5	0.53804581	0.532195743	0.532487246	0.532192336	0.52072108
he8	-1	1	3	ever	RB	null	E	1	L-L%	5	0.502289474	0.505577971	0.501337488	0.501050733	0.476730705
he8	-1	1	3	ever	RB	null	v r=	0	L-L%	5	0.453685271	0.466844689	0.456978386	0.455868643	0.42144268
he8	-1	1	3	since	IN	null	s I n s	1	L-L%	5	0.430776859	0.446989246	0.435573069	0.436485291	0.391144256
he8	-1	1	3	a	DT	null	@	0	L-L%	5	0.420577683	0.442361208	0.42786302	0.429239394	0.37274587
he8	-1	1	3	fresh	JJ	L+H*	f r E S	1	L-L%	5	0.40520724	0.428542168	0.41366621	0.416504839	0.350472054
he8	-1	1	3	admirer	NN	L+H*	{ d	0	L-L%	5	0.387117191	0.412189915	0.397191008	0.401659211	0.325030317
he8	-1	1	3	admirer	NN	L+H*	m AI	1	L-L%	5	0.386843962	0.416504548	0.399329177	0.404211303	0.316624711
he8	-1	1	3	admirer	NN	L+H*	r r=	0	L-L%	5	0.371020037	0.400110925	0.38323847	0.387845954	0.302717893
he8	-1	1	3	Of	IN	null	V v	1	L-L%	5	0.390578807	0.414957837	0.401171777	0.404869547	0.329102969
he8	-1	1	3	what	WP	null	w V t	1	L-L%	5	0.412922921	0.432368062	0.421460512	0.424553893	0.358164532
he8	-1	1	3	I	PRP	null	AI	1	L-L%	5	0.436944685	0.450631822	0.44300438	0.445549171	0.389369528
he8	-1	1	3	saw	VBD	!H*	s O	1	L-L%	5	0.463661862	0.471945981	0.467128807	0.469206959	0.423338968
he8	-1	1	3	there	RB	null	D E r	1	L-L%	5	0.492581647	0.49488434	0.493161837	0.494423907	0.459771657
he8	-1	1	3	.	.	null	null	null	L-L%	5	0.518549714	0.515512948	0.516670822	0.517565022	0.493236045
he8	-1	1	1	An	DT	null	{ n	1	H-L%	4	0.545719029	0.537001911	0.541106106	0.541082918	0.527792874
he8	-1	1	1	untimely	RB	null	@ n	0	H-L%	4	0.601589802	0.580374882	0.591107599	0.591170578	0.591015018
he8	-1	1	1	untimely	RB	null	t AI	1	H-L%	4	0.61861249	0.591833925	0.60452764	0.602172328	0.61773326
he8	-1	1	1	untimely	RB	null	m l i	0	H-L%	4	0.652599899	0.621184751	0.635343674	0.629516291	0.659931165
he8	-1	1	1	ague	JJ	L+H*	A g	1	H-L%	4	0.667946674	0.634819307	0.648419793	0.638582252	0.684679777
he8	-1	1	1	Stayed	NNP	L+H*	s	0	H-L%	4	0.709967229	0.671803451	0.686051497	0.672358417	0.736864343
he8	-1	1	1	Stayed	NNP	L+H*	t EI d	1	H-L%	4	0.753542216	0.70775392	0.724960328	0.708795525	0.789338807
he8	-1	1	1	me	PRP	null	m i	1	H-L%	4	0.821448643	0.766652808	0.787366129	0.769116656	0.866737776
he8	-1	1	1	a	DT	null	@	0	H-L%	4	0.816133233	0.765063286	0.783631941	0.764078276	0.860877028
he8	-1	1	1	prisoner	NN	L+H*	p r I	1	H-L%	4	0.810904316	0.763585568	0.780150042	0.759004884	0.855467706
he8	-1	1	1	prisoner	NN	L+H*	z @	0	H-L%	4	0.807590131	0.760823662	0.777280439	0.756296235	0.852089444
he8	-1	1	1	prisoner	NN	L+H*	n r=	0	H-L%	4	0.826373395	0.777181296	0.795507334	0.774684786	0.87022233
he8	-1	1	1	in	IN	null	I n	1	H-L%	4	0.825386251	0.77587692	0.79416951	0.773448438	0.868956182
he8	-1	1	1	my	PRP$	null	m AI	1	H-L%	4	0.857219307	0.800919425	0.823059909	0.803486159	0.901159409
he8	-1	1	1	chamber	NN	L+H*	tS EI m	1	H-L%	4	0.863976818	0.806697817	0.828939137	0.808759328	0.908701041
he8	-1	1	1	chamber	NN	L+H*	b r=	0	H-L%	4	0.838861596	0.788411984	0.806411601	0.784343551	0.883637618
he8	-1	1	1	when	WRB	null	w E n	1	H-L%	4	0.833487771	0.782066222	0.801487466	0.780472947	0.878419667
he8	-1	1	1	Those	DT	null	D @U z	1	H-L%	4	0.839833814	0.784764621	0.805619854	0.786364099	0.885155898
he8	-1	1	1	suns	NNS	L+H*	s V n z	1	H-L%	4	0.862662327	0.801647301	0.825783254	0.808821581	0.90765373
he8	-1	1	1	of	IN	null	V v	1	H-L%	4	0.876881962	0.813726079	0.838861264	0.823168614	0.921378458
he8	-1	1	1	glory	NN	L+H*	g l O	1	H-L%	4	0.876728292	0.813777576	0.838015965	0.822976683	0.921080813
he8	-1	1	1	glory	NN	L+H*	r i	0	H-L%	4	0.866720839	0.807551075	0.828574838	0.812828888	0.910121065
he8	-1	1	1	","	","	null	null	null	H-L%	4	0.848321807	0.786837396	0.809015937	0.795772288	0.892720948
he8	-1	1	2	those	DT	null	D @U z	1	H-L%	4	0.814113849	0.759351452	0.780171346	0.769874665	0.847178959
he8	-1	1	2	two	CD	null	t u	1	H-L%	4	0.772259219	0.726204176	0.743403937	0.735219824	0.795273645
he8	-1	1	2	lights	NNS	L+H*	l AI t s	1	H-L%	4	0.711146395	0.675550841	0.687811769	0.681372606	0.725315346
he8	-1	1	2	of	IN	null	V v	1	H-L%	4	0.67740255	0.649048348	0.658395763	0.653590146	0.681984437
he8	-1	1	2	men	NNS	L+H*	m E n	1	H-L%	4	0.63853158	0.617693212	0.623828054	0.620937602	0.633879043
he8	-1	1	2	","	","	null	null	null	H-L%	4	0.584646303	0.570787119	0.574586534	0.57448591	0.570640462
he8	-1	1	3	Met	NNP	L+H*	m E t	1	L-L%	5	0.534118326	0.526542269	0.528005501	0.530305094	0.511379825
he8	-1	1	3	in	IN	null	I n	1	L-L%	5	0.485160827	0.487749611	0.484038056	0.486511443	0.454556987
he8	-1	1	3	the	DT	null	D @	0	L-L%	5	0.43686912	0.445615962	0.439559526	0.442951168	0.400400815
he8	-1	1	3	vale	NN	L+H*	v EI l	1	L-L%	5	0.433437656	0.440449277	0.43580867	0.439250046	0.397890019
he8	-1	1	3	of	IN	null	V v	1	L-L%	5	0.422327573	0.428518061	0.425964725	0.430198688	0.387378514
he8	-1	1	3	Andren	NNP	!H*	{ n	1	L-L%	5	0.421337871	0.427353664	0.425701693	0.429833705	0.386979064
he8	-1	1	3	Andren	NNP	!H*	d r=	0	L-L%	5	0.416828174	0.423816242	0.42344646	0.428187971	0.382574263
he8	-1	1	3	Andren	NNP	!H*	@ n	0	L-L%	5	0.422801157	0.43137419	0.430727206	0.434950584	0.388514587
he8	-1	1	3	.	.	null	null	null	L-L%	5	0.46002528	0.458866742	0.462391084	0.466856439	0.433048065
he8	-1	1	1	Twixt	RB	null	t w I k s t	1	H-L%	4	0.467758876	0.462741719	0.46828718	0.47188453	0.448501759
he8	-1	1	1	Guynes	NNP	H*	g AI n z	1	H-L%	4	0.513539421	0.500268788	0.509457479	0.512843766	0.500533753
he8	-1	1	1	and	CC	null	{ n d	1	H-L%	4	0.516449965	0.498898214	0.509653308	0.512298287	0.51273508
he8	-1	1	1	Arde	NNP	H*	A r d	1	H-L%	4	0.53002856	0.509042926	0.52111174	0.522213068	0.534246975
he8	-1	1	1	:	:	null	null	null	H-L%	4	0.567016238	0.537122485	0.552246338	0.552226679	0.580870817
he8	-1	1	2	I	PRP	null	AI	1	H-L%	4	0.61968056	0.579877988	0.599752125	0.598413974	0.641270404
he8	-1	1	2	was	VBD	H*	w A z	1	H-L%	4	0.700294504	0.64602178	0.672155218	0.669740941	0.730814026
he8	-1	1	2	then	RB	null	D E n	1	H-L%	4	0.72645125	0.669295956	0.696143876	0.691281871	0.765366117
he8	-1	1	2	present	JJ	H*	p r i	0	H-L%	4	0.701985119	0.648360043	0.674165416	0.66935641	0.739571498
he8	-1	1	2	present	JJ	H*	z E n t	1	H-L%	4	0.7231717	0.664363324	0.691257259	0.686456917	0.761238209
he8	-1	1	2	","	","	null	null	null	H-L%	4	0.705475616	0.649211946	0.674909647	0.669763449	0.742382068
he8	-1	1	3	saw	VBD	H*	s O	1	H-L%	4	0.690997883	0.635474863	0.659518508	0.653241542	0.728711598
he8	-1	1	3	them	PRP	null	D E m	1	H-L%	4	0.688192327	0.632141583	0.656099357	0.649982107	0.725402037
he8	-1	1	3	salute	VB	H*	s @	0	H-L%	4	0.660914457	0.609037339	0.632387746	0.62638136	0.697657697
he8	-1	1	3	salute	VB	H*	l u t	1	H-L%	4	0.640308745	0.590927984	0.613149844	0.606574533	0.677969707
he8	-1	1	3	on	IN	null	A n	1	H-L%	4	0.635807212	0.58566428	0.60860624	0.602047289	0.674560068
he8	-1	1	3	horseback	NN	H*	h O r s	1	H-L%	4	0.647572625	0.591735296	0.617821201	0.612098507	0.687834425
he8	-1	1	3	horseback	NN	H*	b { k	0	H-L%	4	0.659587038	0.599102278	0.626779075	0.621444787	0.701450848
he8	-1	1	3	;	:	null	null	null	H-L%	4	0.674811471	0.611797868	0.640418175	0.634831458	0.717270428
he8	-1	1	4	Beheld	NNP	H*	b E	1	H-L%	4	0.670239678	0.606606463	0.635430927	0.630370857	0.714024121
he8	-1	1	4	Beheld	NNP	H*	h E l d	0	H-L%	4	0.62577241	0.568260939	0.594183827	0.58913848	0.670257704
he8	-1	1	4	them	PRP	null	D E m	1	H-L%	4	0.63841148	0.575323519	0.603701646	0.599887631	0.685286172
he8	-1	1	4	","	","	null	null	null	H-L%	4	0.651941916	0.584666552	0.613752562	0.610893772	0.700836205
he8	-1	1	5	when	WRB	null	w E n	1	H-L%	4	0.645828208	0.577485157	0.606751535	0.604756912	0.695918393
he8	-1	1	5	they	PRP	null	D EI	1	H-L%	4	0.63410238	0.565472067	0.594747444	0.593587627	0.684887662
he8	-1	1	5	lighted	VBD	H*	l AI	1	H-L%	4	0.663404117	0.588157139	0.620351026	0.620539747	0.715357416
he8	-1	1	5	lighted	VBD	H*	t @ d	0	H-L%	4	0.680430915	0.603486434	0.636447023	0.637414685	0.733614603
he8	-1	1	5	","	","	null	null	null	H-L%	4	0.683219808	0.604611516	0.637746619	0.638247966	0.73734379
he8	-1	1	6	how	WRB	null	h aU	1	H-L%	4	0.686302964	0.606055149	0.639374031	0.639338276	0.741416135
he8	-1	1	6	they	PRP	null	D EI	1	H-L%	4	0.650090008	0.576387444	0.606204677	0.605419432	0.704635934
he8	-1	1	6	clung	VBD	H*	k l V N	1	H-L%	4	0.647660314	0.57388374	0.60350909	0.603027735	0.702259068
he8	-1	1	6	In	IN	null	I n	1	H-L%	4	0.649403853	0.575656984	0.605112616	0.604462161	0.70385094
he8	-1	1	6	their	PRP$	null	D E r	1	H-L%	4	0.647674157	0.573933881	0.60327158	0.602593837	0.701842031
he8	-1	1	6	embracement	NN	H*	E m	1	H-L%	4	0.645909732	0.572022819	0.601426635	0.60047654	0.69985654
he8	-1	1	6	embracement	NN	H*	b r EI	0	H-L%	4	0.666818003	0.588686189	0.619373975	0.618345269	0.721501003
he8	-1	1	6	embracement	NN	H*	s m @ n t	0	H-L%	4	0.68646547	0.606567105	0.637751454	0.636557408	0.740418403
he8	-1	1	6	","	","	null	null	null	H-L%	4	0.670613019	0.593122435	0.622617802	0.62074716	0.725050824
he8	-1	1	7	as	IN	null	{ z	1	H-L%	4	0.646182812	0.571111433	0.599625318	0.597972154	0.700853735
he8	-1	1	7	they	PRP	null	D EI	1	H-L%	4	0.665250906	0.586914004	0.61660615	0.614725107	0.721481651
he8	-1	1	7	grew	VBD	H*	g r u	1	H-L%	4	0.639667929	0.565323616	0.594222309	0.59195642	0.69533112
he8	-1	1	7	together	RB	null	t @	0	H-L%	4	0.639890383	0.564652024	0.594085449	0.591147097	0.695481947
he8	-1	1	7	together	RB	null	g E	1	H-L%	4	0.633535896	0.556405771	0.586724158	0.583979737	0.690465821
he8	-1	1	7	together	RB	null	D r=	0	H-L%	4	0.610762044	0.536046549	0.566716668	0.566052917	0.660773524
he8	-1	1	7	;	:	null	null	null	H-L%	4	0.589318506	0.516881572	0.547845993	0.549276178	0.6324188
he8	-1	1	8	Which	WDT	null	w I tS	1	H-L%	4	0.537644503	0.475876034	0.503571472	0.505914573	0.572970051
he8	-1	1	8	had	VBD	H*	h { d	1	H-L%	4	0.469960867	0.419578694	0.44354742	0.447287893	0.498802428
he8	-1	1	8	they	PRP	null	D EI	1	H-L%	4	0.423916191	0.381413736	0.402739329	0.408051535	0.446865851
he8	-1	1	8	","	","	null	null	null	H-L%	4	0.383242314	0.347856268	0.367036733	0.373592672	0.400901801
he8	-1	1	9	what	WP	null	w V t	1	H-H%	5	0.33911151	0.311432547	0.328924848	0.33675242	0.350987578
he8	-1	1	9	four	CD	null	f O r	1	H-H%	5	0.286577096	0.268090101	0.282459316	0.290927416	0.293821198
he8	-1	1	9	throned	VBN	H*	T r @U n d	1	H-H%	5	0.25257067	0.239278514	0.25189766	0.261081797	0.255720072
he8	-1	1	9	ones	NNS	H*	w V n z	1	H-H%	5	0.207075702	0.201574459	0.210797691	0.219851063	0.206703311
he8	-1	1	9	could	MD	null	k U d	1	H-H%	5	0.164094978	0.164520326	0.171287996	0.180691999	0.16049783
he8	-1	1	9	have	VB	H*	h { v	1	H-H%	5	0.127256394	0.132313498	0.136282514	0.145818634	0.121513569
he8	-1	1	9	weighed	VBN	H*	w EI d	1	H-H%	5	0.103812322	0.112629236	0.115079296	0.125285583	0.095427136
he8	-1	1	9	Such	JJ	H*	s V tS	1	H-H%	5	0.084359473	0.096377159	0.09746279	0.108206839	0.073478583
he8	-1	1	9	a	DT	null	@	0	H-H%	5	0.097147262	0.110166649	0.111164567	0.121838339	0.084327186
he8	-1	1	9	compounded	VBN	L*	k @ m	0	H-H%	5	0.103040776	0.117687781	0.117906035	0.127985394	0.088965957
he8	-1	1	9	compounded	VBN	L*	p aU n	1	H-H%	5	0.123507875	0.139558655	0.13892106	0.148567411	0.106765121
he8	-1	1	9	compounded	VBN	L*	d @ d	0	H-H%	5	0.147057382	0.164168346	0.162972867	0.17197151	0.127401418
he8	-1	1	9	one	CD	null	w V n	1	H-H%	5	0.163902358	0.181677561	0.180610459	0.189366004	0.141682426
he8	-1	1	9	?	.	null	null	null	H-H%	5	0.185439394	0.204255445	0.20227819	0.210516256	0.1600909
he8	-1	1	1	All	PDT	null	O l	1	L-L%	5	0.215997693	0.234435402	0.232687753	0.24130958	0.187281991
he8	-1	1	1	the	DT	null	D @	0	L-L%	5	0.243690562	0.263402537	0.260880074	0.26879689	0.211021133
he8	-1	1	1	whole	JJ	L+H*	h @U l	1	L-L%	5	0.258554899	0.282256588	0.278006782	0.284914812	0.222876656
he8	-1	1	1	time	NN	L+H*	t AI m	1	L-L%	5	0.293739239	0.317789006	0.313663625	0.321020517	0.253828522
he8	-1	1	1	I	PRP	null	AI	1	L-L%	5	0.319876015	0.345255927	0.340876405	0.347892287	0.27601862
he8	-1	1	1	was	VBD	L+H*	w A z	1	L-L%	5	0.346980843	0.373729324	0.368932721	0.375722396	0.299051308
he8	-1	1	1	my	PRP$	null	m AI	1	L-L%	5	0.343883153	0.374306206	0.367809194	0.37308081	0.294697179
he8	-1	1	1	chamber's	NN	L+H*	tS EI m	1	L-L%	5	0.365204573	0.397396893	0.390575348	0.39525154	0.312382858
he8	-1	1	1	chamber's	NN	L+H*	b r=	0	L-L%	5	0.382936001	0.411053691	0.405864801	0.40955627	0.335291935
he8	-1	1	1	chamber's	POS	null	z	0	L-L%	5	0.415681886	0.438472145	0.435922662	0.439135811	0.372295806
he8	-1	1	1	prisoner	NN	!H*	p r I	1	L-L%	5	0.435359263	0.453177342	0.452556973	0.454997621	0.397747862
he8	-1	1	1	prisoner	NN	!H*	z @	0	L-L%	5	0.448825398	0.460613296	0.462080354	0.463980408	0.418853211
he8	-1	1	1	prisoner	NN	!H*	n r=	0	L-L%	5	0.468219345	0.478297251	0.47983352	0.479136268	0.444474601
he8	-1	1	1	.	.	null	null	null	L-L%	5	0.5062022	0.508323947	0.513048463	0.511607437	0.488954741
he8	-1	1	1	Then	RB	null	D E n	1	H-L%	4	0.526383123	0.525819456	0.530630159	0.526089762	0.515532512
he8	-1	1	1	you	PRP	null	j u	1	H-L%	4	0.535800292	0.531521673	0.536527692	0.529876236	0.533333517
he8	-1	1	1	lost	VBD	L+H*	l O s t	1	H-L%	4	0.583243338	0.570607676	0.57907386	0.570774517	0.587096569
he8	-1	1	1	The	DT	null	D @	0	H-L%	4	0.613240103	0.596573302	0.60535627	0.59350533	0.624529541
he8	-1	1	1	view	NN	L+H*	v j u	1	H-L%	4	0.640974332	0.615518822	0.62697792	0.613937146	0.661103257
he8	-1	1	1	of	IN	null	V v	1	H-L%	4	0.701408006	0.667078987	0.680832901	0.666146991	0.729177945
he8	-1	1	1	earthly	JJ	L+H*	r=	1	H-L%	4	0.775252893	0.728045482	0.746482637	0.731186935	0.811403183
he8	-1	1	1	earthly	JJ	L+H*	T l i	0	H-L%	4	0.831038313	0.778000809	0.797189733	0.778834887	0.875136018
he8	-1	1	1	glory	NN	L+H*	g l O	1	H-L%	4	0.807527848	0.756264893	0.77440542	0.757086563	0.852335516
he8	-1	1	1	glory	NN	L+H*	r i	0	H-L%	4	0.80664855	0.756176538	0.773229923	0.756454969	0.850658162
he8	-1	1	1	:	:	null	null	null	H-L%	4	0.817742156	0.762950327	0.781774036	0.766233696	0.861977945
he8	-1	1	2	men	NNS	L+H*	m E n	1	H-L%	4	0.82927981	0.775223779	0.793436877	0.777322477	0.872051585
he8	-1	1	2	might	MD	null	m AI t	1	H-L%	4	0.827855455	0.773086438	0.791110696	0.775259129	0.870309424
he8	-1	1	2	say	VB	L+H*	s EI	1	H-L%	4	0.811621556	0.759961846	0.775894663	0.75949296	0.853218632
he8	-1	1	2	","	","	null	null	null	H-L%	4	0.809357843	0.756941039	0.772785188	0.75642473	0.850263219
he8	-1	1	3	Till	IN	null	t I l	1	H-L%	4	0.807297399	0.754105267	0.769921693	0.753403328	0.847528139
he8	-1	1	3	this	DT	null	D I s	1	H-L%	4	0.786494976	0.730368303	0.747976589	0.733415489	0.827136878
he8	-1	1	3	time	NN	L+H*	t AI m	1	H-L%	4	0.758441282	0.704439006	0.723247063	0.712885034	0.789928056
he8	-1	1	3	pomp	NN	L+H*	p A m p	1	H-L%	4	0.734858167	0.687645655	0.703992456	0.695904336	0.757209056
he8	-1	1	3	was	VBD	L+H*	w A z	1	H-L%	4	0.675966875	0.635839129	0.650990955	0.645159215	0.690170036
he8	-1	1	3	single	JJ	L+H*	s I N	1	H-L%	4	0.595000494	0.567212541	0.577688611	0.572629822	0.602330084
he8	-1	1	3	single	JJ	L+H*	g @ l	0	H-L%	4	0.564066632	0.540008398	0.550031023	0.547611468	0.5644028
he8	-1	1	3	","	","	null	null	null	H-L%	4	0.544760224	0.526665682	0.534818262	0.533561017	0.536557384
he8	-1	1	4	but	CC	null	b V t	1	L-L%	5	0.495058043	0.485306935	0.490046327	0.490048925	0.481294158
he8	-1	1	4	now	RB	null	n aU	1	L-L%	5	0.464348073	0.461101187	0.463608189	0.465147001	0.444191187
he8	-1	1	4	married	VBN	!H*	m E	1	L-L%	5	0.424720895	0.425524729	0.42659569	0.430173737	0.399819334
he8	-1	1	4	married	VBN	!H*	r i d	0	L-L%	5	0.402091559	0.405061689	0.405860784	0.411677404	0.371519366
he8	-1	1	4	To	TO	null	t u	1	L-L%	5	0.369144199	0.374624737	0.374878333	0.382374497	0.333625397
he8	-1	1	4	one	CD	null	w V n	1	L-L%	5	0.376133337	0.377795161	0.380414039	0.389001952	0.340998998
he8	-1	1	4	above	IN	null	@	0	L-L%	5	0.390752653	0.390553072	0.395177739	0.404451819	0.354993888
he8	-1	1	4	above	IN	null	b V v	1	L-L%	5	0.390344229	0.394801275	0.397163796	0.404734065	0.355349474
he8	-1	1	4	itself	PRP	null	I t	0	L-L%	5	0.394526466	0.398427455	0.400374976	0.405508969	0.367454962
he8	-1	1	4	itself	PRP	null	s E l f	1	L-L%	5	0.419141092	0.421203402	0.423755463	0.426539965	0.398569853
he8	-1	1	4	.	.	null	null	null	L-L%	5	0.456915802	0.453835842	0.457857332	0.45935861	0.443543268
he8	-1	2	1	Each	DT	null	i tS	1	H-L%	4	0.528759651	0.51641622	0.52466566	0.525599128	0.520842716
he8	-1	2	1	following	VBG	L+H*	f A	1	H-L%	4	0.550154319	0.533171885	0.542418753	0.540780665	0.550202844
he8	-1	2	1	following	VBG	L+H*	l @U	0	H-L%	4	0.580404884	0.560624423	0.57021311	0.565272535	0.58773156
he8	-1	2	1	following	VBG	L+H*	I N	0	H-L%	4	0.630040804	0.604054821	0.616071835	0.607916621	0.644082681
he8	-1	2	1	day	NN	L+H*	d EI	1	H-L%	4	0.649719712	0.618931348	0.631874717	0.621036451	0.672457372
he8	-1	2	1	Became	IN	null	b I	0	H-L%	4	0.704801921	0.667896298	0.682913301	0.668580457	0.734108473
he8	-1	2	1	Became	IN	null	k EI m	1	H-L%	4	0.726918108	0.68841882	0.702133624	0.683380975	0.7642189
he8	-1	2	1	the	DT	null	D @	0	H-L%	4	0.775283212	0.728875714	0.74540281	0.724312836	0.821163624
he8	-1	2	1	next	JJ	L+H*	n E k s t	1	H-L%	4	0.776935214	0.731410748	0.746804837	0.726232799	0.822588884
he8	-1	2	1	day's	NN	L+H*	d EI	1	H-L%	4	0.772147599	0.725306814	0.74025578	0.720625192	0.818886184
he8	-1	2	1	day's	POS	null	z	0	H-L%	4	0.794729336	0.746051463	0.761637248	0.742633999	0.84112191
he8	-1	2	1	master	NN	L+H*	m { s	1	H-L%	4	0.816140182	0.765691664	0.782182962	0.764154254	0.861389579
he8	-1	2	1	master	NN	L+H*	t r=	0	H-L%	4	0.816832427	0.766391239	0.782114068	0.764615489	0.862243849
he8	-1	2	1	","	","	null	null	null	H-L%	4	0.810730694	0.763599401	0.776743979	0.758568218	0.856141804
he8	-1	2	2	till	IN	null	t I l	1	H-L%	4	0.806722527	0.759846906	0.77230128	0.755262031	0.852315512
he8	-1	2	2	the	DT	null	D @	0	H-L%	4	0.803594966	0.75725688	0.768959076	0.752820509	0.849168017
he8	-1	2	2	last	JJ	L+H*	l { s t	1	H-L%	4	0.811909188	0.761670587	0.774870151	0.760977899	0.85804235
he8	-1	2	2	Made	NNP	L+H*	m EI d	1	H-L%	4	0.791058586	0.738156088	0.752273685	0.74082514	0.837106297
he8	-1	2	2	former	NN	L+H*	f O	1	H-L%	4	0.807482098	0.751609316	0.767126783	0.756601714	0.852409664
he8	-1	2	2	former	NN	L+H*	r m r=	0	H-L%	4	0.805075065	0.748357083	0.763865869	0.753612918	0.849315699
he8	-1	2	2	wonders	VBZ	null	w V n	1	H-L%	4	0.808017945	0.746771755	0.764444501	0.75556625	0.851776475
he8	-1	2	2	wonders	VBZ	null	d r= z	0	H-L%	4	0.818552764	0.760101295	0.77547734	0.765211671	0.860754452
he8	-1	2	2	its	PRP$	null	I t s	1	H-L%	4	0.79217829	0.734804443	0.750487091	0.740576645	0.835011676
he8	-1	2	2	.	.	null	null	null	H-L%	4	0.805467516	0.744821186	0.763084083	0.75376476	0.848658785
he8	-1	2	3	to-day	TO	null	t u	1	H-L%	4	0.805690381	0.74318307	0.762802511	0.753163004	0.849851993
he8	-1	2	3	to-day	NN	L+H*	d EI	1	H-L%	4	0.788620206	0.722150943	0.744445755	0.735985335	0.835381608
he8	-1	2	3	the	DT	null	D @	0	H-L%	4	0.78671332	0.715126197	0.740424796	0.733149011	0.834743375
he8	-1	2	3	French	JJ	L+H*	f r E n tS	1	H-L%	4	0.805019414	0.72590956	0.755921275	0.750071389	0.853622167
he8	-1	2	3	","	","	null	null	null	H-L%	4	0.795151191	0.718248048	0.746859116	0.739531713	0.844382524
he8	-1	2	4	All	DT	null	O l	1	H-L%	4	0.786022681	0.706818576	0.73750146	0.730777396	0.836173085
he8	-1	2	4	clinquant	NN	L+H*	k l I N k w n t	1	H-L%	4	0.781248872	0.701241446	0.731945795	0.72509402	0.831687097
he8	-1	2	4	","	","	null	null	null	H-L%	4	0.792826429	0.713908206	0.743460179	0.735048185	0.843735469
he8	-1	2	5	all	DT	null	O l	1	H-L%	4	0.766042429	0.692341798	0.718062441	0.708284007	0.818061431
he8	-1	2	5	in	IN	null	I n	1	H-L%	4	0.754422037	0.680563545	0.706033811	0.697147023	0.807592868
he8	-1	2	5	gold	NN	L+H*	g @U l d	1	H-L%	4	0.744355365	0.668999645	0.695958391	0.68859802	0.79869575
he8	-1	2	5	","	","	null	null	null	H-L%	4	0.737735271	0.662144195	0.689462867	0.682535649	0.79232786
he8	-1	2	6	like	IN	null	l AI k	1	H-L%	4	0.754905521	0.677416232	0.705149666	0.698233437	0.809824833
